PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Label
28939853,rsv glycoprotein and genomic rna dynamics reveal filament assembly prior to the plasma membrane,"Vanover D, Smith DV, Blanchard EL, Alonas E, Kirschman JL, Lifland AW, Zurla C, Santangelo PJ.",Nat Commun. 2017 Sep 22;8(1):667. doi: 10.1038/s41467-017-00732-z.,Vanover D,Nat Commun,2017,2017/09/24,PMC5610308,,10.1038/s41467-017-00732-z,0
28539410,leishmania donovani restricts mitochondrial dynamics to enhance mirnp stability and target rna repression in host macrophages,"Chakrabarty Y, Bhattacharyya SN.",Mol Biol Cell. 2017 Jul 15;28(15):2091-2105. doi: 10.1091/mbc.E16-06-0388. Epub 2017 May 24.,Chakrabarty Y,Mol Biol Cell,2017,2017/05/26,PMC5509422,,10.1091/mbc.E16-06-0388,0
28323070,urbanization and the dynamics of rna viruses in mallards (anas platyrhynchos),"Wille M, Lindqvist K, Muradrasoli S, Olsen B, Järhult JD.",Infect Genet Evol. 2017 Jul;51:89-97. doi: 10.1016/j.meegid.2017.03.019. Epub 2017 Mar 18.,Wille M,Infect Genet Evol,2017,2017/03/22,PMC7106234,,10.1016/j.meegid.2017.03.019,0
26586442,chromatin dynamics and the rna exosome function in concert to regulate transcriptional homeostasis,"Rege M, Subramanian V, Zhu C, Hsieh TH, Weiner A, Friedman N, Clauder-Münster S, Steinmetz LM, Rando OJ, Boyer LA, Peterson CL.",Cell Rep. 2015 Nov 24;13(8):1610-22. doi: 10.1016/j.celrep.2015.10.030. Epub 2015 Nov 12.,Rege M,Cell Rep,2015,2015/11/21,PMC4662874,NIHMS731410,10.1016/j.celrep.2015.10.030,0
26032495,efficient and dynamic nuclear localization of green fluorescent protein via rna binding,"Kitamura A, Nakayama Y, Kinjo M.",Biochem Biophys Res Commun. 2015 Jul 31;463(3):401-6. doi: 10.1016/j.bbrc.2015.05.084. Epub 2015 May 29.,Kitamura A,Biochem Biophys Res Commun,2015,2015/06/03,,,10.1016/j.bbrc.2015.05.084,0
21543353,a dimensionless number for understanding the evolutionary dynamics of antigenically variable rna viruses,"Koelle K, Ratmann O, Rasmussen DA, Pasour V, Mattingly J.",Proc Biol Sci. 2011 Dec 22;278(1725):3723-30. doi: 10.1098/rspb.2011.0435. Epub 2011 May 4.,Koelle K,Proc Biol Sci,2011,2011/05/06,PMC3203497,,10.1098/rspb.2011.0435,0
20478425,"conformational coupling, bridge helix dynamics and active site dehydration in catalysis by rna polymerase","Seibold SA, Singh BN, Zhang C, Kireeva M, Domecq C, Bouchard A, Nazione AM, Feig M, Cukier RI, Coulombe B, Kashlev M, Hampsey M, Burton ZF.",Biochim Biophys Acta. 2010 Aug;1799(8):575-87. doi: 10.1016/j.bbagrm.2010.05.002. Epub 2010 May 15.,Seibold SA,Biochim Biophys Acta,2010,2010/05/19,PMC2922424,NIHMS218124,10.1016/j.bbagrm.2010.05.002,0
18539382,a dynamic model for transcription elongation and sequence-dependent short pauses by rna polymerase,Xie P.,Biosystems. 2008 Sep;93(3):199-210. doi: 10.1016/j.biosystems.2008.04.013. Epub 2008 May 4.,Xie P,Biosystems,2008,2008/06/10,,,10.1016/j.biosystems.2008.04.013,0
14645041,effects of base substitutions in an rna hairpin from molecular dynamics and free energy simulations,"Sarzynska J, Nilsson L, Kulinski T.",Biophys J. 2003 Dec;85(6):3445-59. doi: 10.1016/S0006-3495(03)74766-3.,Sarzynska J,Biophys J,2003,2003/12/04,PMC1303653,,10.1016/S0006-3495(03)74766-3,0
33111085,protocol for dynamic imaging of rna in living cells by crispr-cas13 system,"Wang Y, Yang LZ, Chen LL.",STAR Protoc. 2020 Jun 3;1(1):100037. doi: 10.1016/j.xpro.2020.100037. eCollection 2020 Jun 19.,Wang Y,STAR Protoc,2020,2020/10/28,PMC7580206,,10.1016/j.xpro.2020.100037,0
31617461,protein function prediction from dynamic protein interaction network using gene expression data,"Saha S, Prasad A, Chatterjee P, Basu S, Nasipuri M.",J Bioinform Comput Biol. 2019 Aug;17(4):1950025. doi: 10.1142/S0219720019500252.,Saha S,J Bioinform Comput Biol,2019,2019/10/17,,,10.1142/S0219720019500252,0
31613061,identification of keratinases from fervidobacterium islandicum aw-1 using dynamic gene expression profiling,"Kang E, Jin HS, La JW, Sung JY, Park SY, Kim WC, Lee DW.",Microb Biotechnol. 2020 Mar;13(2):442-457. doi: 10.1111/1751-7915.13493. Epub 2019 Oct 15.,Kang E,Microb Biotechnol,2020,2019/10/16,PMC7017815,,10.1111/1751-7915.13493,0
28953276,modelling the propagation of a dynamical signature in gene expression mediated by the transport of extracellular micrornas,"Grau Ribes A, De Decker Y, Gérard C, Rongy L.",Mol Biosyst. 2017 Oct 24;13(11):2379-2391. doi: 10.1039/c7mb00509a.,Grau Ribes A,Mol Biosyst,2017,2017/09/28,,,10.1039/c7mb00509a,0
28575653,dynamic role of trans regulation of gene expression in relation to complex traits,"Yao C, Joehanes R, Johnson AD, Huan T, Liu C, Freedman JE, Munson PJ, Hill DE, Vidal M, Levy D.",Am J Hum Genet. 2017 Jun 1;100(6):985-986. doi: 10.1016/j.ajhg.2017.05.002.,Yao C,Am J Hum Genet,2017,2017/06/03,PMC5883609,,10.1016/j.ajhg.2017.05.002,0
26915533,bassoon and piccolo regulate ubiquitination and link presynaptic molecular dynamics with activity-regulated gene expression,"Ivanova D, Dirks A, Fejtova A.",J Physiol. 2016 Oct 1;594(19):5441-8. doi: 10.1113/JP271826. Epub 2016 Apr 24.,Ivanova D,J Physiol,2016,2016/02/27,PMC5043050,,10.1113/JP271826,0
25679223,inhibitory mechanism of fat4 gene expression in response to actin dynamics during src-induced carcinogenesis,"Ito T, Taniguchi H, Fukagai K, Okamuro S, Kobayashi A.",PLoS One. 2015 Feb 13;10(2):e0118336. doi: 10.1371/journal.pone.0118336. eCollection 2015.,Ito T,PLoS One,2015,2015/02/14,PMC4334522,,10.1371/journal.pone.0118336,0
25551786,a hyper-dynamic nature of bivalent promoter states underlies coordinated developmental gene expression modules,"Shah A, Oldenburg A, Collas P.",BMC Genomics. 2014 Dec 30;15(1):1186. doi: 10.1186/1471-2164-15-1186.,Shah A,BMC Genomics,2014,2015/01/01,PMC4320513,,10.1186/1471-2164-15-1186,0
22157949,robotics and dynamic image analysis for studies of gene expression in plant tissues,"Hernandez-Garcia CM, Chiera JM, Finer JJ.",J Vis Exp. 2010 May 5;(39):1733. doi: 10.3791/1733.,Hernandez-Garcia CM,J Vis Exp,2010,2011/12/14,PMC3144599,,10.3791/1733,0
12019613,use of somatic cells from goat milk for dynamic studies of gene expression in the mammary gland,"Boutinaud M, Rulquin H, Keisler DH, Djiane J, Jammes H.",J Anim Sci. 2002 May;80(5):1258-69. doi: 10.2527/2002.8051258x.,Boutinaud M,J Anim Sci,2002,2002/05/22,,,10.2527/2002.8051258x,0
26981368,plasmodium falciparum epigenome: a distinct dynamic epigenetic regulation of gene expression,"Rawat M, Bhosale MA, Karmodiya K.",Genom Data. 2015 Dec 1;7:79-81. doi: 10.1016/j.gdata.2015.11.026. eCollection 2016 Mar.,Rawat M,Genom Data,2015,2016/03/17,PMC4778637,,10.1016/j.gdata.2015.11.026,0
25319994,dynamic shifts in occupancy by tal1 are guided by gata factors and drive large-scale reprogramming of gene expression during hematopoiesis,"Wu W, Morrissey CS, Keller CA, Mishra T, Pimkin M, Blobel GA, Weiss MJ, Hardison RC.",Genome Res. 2014 Dec;24(12):1945-62. doi: 10.1101/gr.164830.113. Epub 2014 Oct 15.,Wu W,Genome Res,2014,2014/10/17,PMC4248312,,10.1101/gr.164830.113,0
24832221,dynamic post-transcriptional regulation of hiv-1 gene expression,"Kula A, Marcello A.",Biology (Basel). 2012 Jul 3;1(2):116-33. doi: 10.3390/biology1020116.,Kula A,Biology (Basel),2012,2014/05/17,PMC4009772,,10.3390/biology1020116,0
16452140,a functional module of yeast mediator that governs the dynamic range of heat-shock gene expression,"Singh H, Erkine AM, Kremer SB, Duttweiler HM, Davis DA, Iqbal J, Gross RR, Gross DS.",Genetics. 2006 Apr;172(4):2169-84. doi: 10.1534/genetics.105.052738. Epub 2006 Feb 1.,Singh H,Genetics,2006,2006/02/03,PMC1456402,,10.1534/genetics.105.052738,0
15528530,dynamics of multiple lin gene expression in sphingomonas paucimobilis b90a in response to different hexachlorocyclohexane isomers,"Suar M, van der Meer JR, Lawlor K, Holliger C, Lal R.",Appl Environ Microbiol. 2004 Nov;70(11):6650-6. doi: 10.1128/AEM.70.11.6650-6656.2004.,Suar M,Appl Environ Microbiol,2004,2004/11/06,PMC525160,,10.1128/AEM.70.11.6650-6656.2004,0
34440730,"a comprehensive review of the genomics of multiple myeloma: evolutionary trajectories, gene expression profiling, and emerging therapeutics","Awada H, Thapa B, Awada H, Dong J, Gurnari C, Hari P, Dhakal B.",Cells. 2021 Aug 2;10(8):1961. doi: 10.3390/cells10081961.,Awada H,Cells,2021,2021/08/27,PMC8391934,,10.3390/cells10081961,0
34690984,global analysis of the zinc homeostasis network in pseudomonas aeruginosa and its gene expression dynamics,"Ducret V, Abdou M, Goncalves Milho C, Leoni S, Martin-Pelaud O, Sandoz A, Segovia Campos I, Tercier-Waeber ML, Valentini M, Perron K.",Front Microbiol. 2021 Oct 8;12:739988. doi: 10.3389/fmicb.2021.739988. eCollection 2021.,Ducret V,Front Microbiol,2021,2021/10/25,PMC8531726,,10.3389/fmicb.2021.739988,0
32373641,dynamic ros production and gene expression of heifers blood neutrophil in a oligofructose overload model,"Li S, Ding J, Jiang L, Hayat MA, Song Q, Li Y, Zhang X, Zhang J.",Front Vet Sci. 2020 Apr 21;7:211. doi: 10.3389/fvets.2020.00211. eCollection 2020.,Li S,Front Vet Sci,2020,2020/05/07,PMC7186304,,10.3389/fvets.2020.00211,0
31952469,dynamic accumulation of fatty acids in duck (anas platyrhynchos) breast muscle and its correlations with gene expression,"Fan W, Liu W, Liu H, Meng Q, Xu Y, Guo Y, Wang B, Zhou Z, Hou S.",BMC Genomics. 2020 Jan 17;21(1):58. doi: 10.1186/s12864-020-6482-7.,Fan W,BMC Genomics,2020,2020/01/19,PMC6969424,,10.1186/s12864-020-6482-7,0
30836134,"dose dependent gene expression is dynamically modulated by the history, physiology and age of yeast cells","Pascual-Ahuir A, González-Cantó E, Juyoux P, Pable J, Poveda-Huertes D, Saiz-Balbastre S, Squeo S, Ureña-Marco A, Vanacloig-Pedros E, Zaragoza-Infante L, Proft M.",Biochim Biophys Acta Gene Regul Mech. 2019 Apr;1862(4):457-471. doi: 10.1016/j.bbagrm.2019.02.009. Epub 2019 Mar 2.,Pascual-Ahuir A,Biochim Biophys Acta Gene Regul Mech,2019,2019/03/06,,,10.1016/j.bbagrm.2019.02.009,0
30309754,"rhythms of the genome: circadian dynamics from chromatin topology, tissue-specific gene expression, to behavior","Yeung J, Naef F.",Trends Genet. 2018 Dec;34(12):915-926. doi: 10.1016/j.tig.2018.09.005. Epub 2018 Oct 8.,Yeung J,Trends Genet,2018,2018/10/13,,,10.1016/j.tig.2018.09.005,0
26728556,oscillatory control of delta-like1 in cell interactions regulates dynamic gene expression and tissue morphogenesis,"Shimojo H, Isomura A, Ohtsuka T, Kori H, Miyachi H, Kageyama R.",Genes Dev. 2016 Jan 1;30(1):102-16. doi: 10.1101/gad.270785.115.,Shimojo H,Genes Dev,2016,2016/01/06,PMC4701973,,10.1101/gad.270785.115,0
22328402,a luciferase reporter for gene expression studies and dynamic imaging of superficial candida albicans infections,"Pietrella D, Enjalbert B, Zeidler U, Znaidi S, Rachini A, Vecchiarelli A, d'Enfert C.",Methods Mol Biol. 2012;845:537-46. doi: 10.1007/978-1-61779-539-8_39.,Pietrella D,Methods Mol Biol,2012,2012/02/14,,,10.1007/978-1-61779-539-8_39,0
33190493,revealing the inhibition mechanism of rna-dependent rna polymerase (rdrp) of sars-cov-2 by remdesivir and nucleotide analogues: a molecular dynamics simulation study,"Wakchaure PD, Ghosh S, Ganguly B.",J Phys Chem B. 2020 Nov 25;124(47):10641-10652. doi: 10.1021/acs.jpcb.0c06747. Epub 2020 Nov 15.,Wakchaure PD,J Phys Chem B,2020,2020/11/16,,,10.1021/acs.jpcb.0c06747,0
25972986,mathematical model of flagella gene expression dynamics in salmonella enterica serovar typhimurium,"Jain K, Pradhan A, Mokashi C, Saini S.",Syst Synth Biol. 2015 Jun;9(1-2):19-31. doi: 10.1007/s11693-015-9160-3. Epub 2015 Feb 4.,Jain K,Syst Synth Biol,2015,2015/05/15,PMC4427578,,10.1007/s11693-015-9160-3,0
25419450,transcriptional dynamics of a conserved gene expression network associated with craniofacial divergence in arctic charr,"Ahi EP, Kapralova KH, Pálsson A, Maier VH, Gudbrandsson J, Snorrason SS, Jónsson ZO, Franzdóttir SR.",Evodevo. 2014 Nov 3;5(1):40. doi: 10.1186/2041-9139-5-40. eCollection 2014.,Ahi EP,Evodevo,2014,2014/11/25,PMC4240837,,10.1186/2041-9139-5-40,0
25089626,differences in gene expression between mouse and human for dynamically regulated genes in early embryo,"Madissoon E, Töhönen V, Vesterlund L, Katayama S, Unneberg P, Inzunza J, Hovatta O, Kere J.",PLoS One. 2014 Aug 4;9(8):e102949. doi: 10.1371/journal.pone.0102949. eCollection 2014.,Madissoon E,PLoS One,2014,2014/08/05,PMC4121084,,10.1371/journal.pone.0102949,0
24565281,detecting protein complexes from active protein interaction networks constructed with dynamic gene expression profiles,"Xiao Q, Wang J, Peng X, Wu FX.",Proteome Sci. 2013 Nov 7;11(Suppl 1):S20. doi: 10.1186/1477-5956-11-S1-S20. Epub 2013 Nov 7.,Xiao Q,Proteome Sci,2013,2014/02/26,PMC3908890,,10.1186/1477-5956-11-S1-S20,0
23851642,measuring growth and gene expression dynamics of tumor-targeted s. typhimurium bacteria,"Danino T, Prindle A, Hasty J, Bhatia S.",J Vis Exp. 2013 Jul 6;(77):e50540. doi: 10.3791/50540.,Danino T,J Vis Exp,2013,2013/07/16,PMC3731438,,10.3791/50540,0
22481223,experiment and mathematical modeling of gene expression dynamics in a cell-free system,"Stögbauer T, Windhager L, Zimmer R, Rädler JO.",Integr Biol (Camb). 2012 May;4(5):494-501. doi: 10.1039/c2ib00102k. Epub 2012 Apr 5.,Stögbauer T,Integr Biol (Camb),2012,2012/04/07,,,10.1039/c2ib00102k,0
21242078,"modern fluorescent proteins and imaging technologies to study gene expression, nuclear localization, and dynamics","Wu B, Piatkevich KD, Lionnet T, Singer RH, Verkhusha VV.",Curr Opin Cell Biol. 2011 Jun;23(3):310-7. doi: 10.1016/j.ceb.2010.12.004. Epub 2011 Jan 15.,Wu B,Curr Opin Cell Biol,2011,2011/01/19,PMC3143818,NIHMS309612,10.1016/j.ceb.2010.12.004,0
17321697,dynamic changes in gene expression profiles of 22q11 and related orthologous genes during mouse development,"Amati F, Biancolella M, Farcomeni A, Giallonardi S, Bueno S, Minella D, Vecchione L, Chillemi G, Desideri A, Novelli G.",Gene. 2007 Apr 15;391(1-2):91-102. doi: 10.1016/j.gene.2006.12.026. Epub 2007 Jan 19.,Amati F,Gene,2007,2007/02/27,,,10.1016/j.gene.2006.12.026,0
11164939,stress-triggered activation of gene expression in catecholaminergic systems: dynamics of transcriptional events,"Sabban EL, Kvetnanský R.",Trends Neurosci. 2001 Feb;24(2):91-8. doi: 10.1016/s0166-2236(00)01687-8.,Sabban EL,Trends Neurosci,2001,2001/02/13,,,10.1016/s0166-2236(00)01687-8,0
34834969,a high rate algal pond hosting a dynamic community of rna viruses,"Chase EE, Monteil-Bouchard S, Gobet A, Andrianjakarivony FH, Desnues C, Blanc G.",Viruses. 2021 Oct 26;13(11):2163. doi: 10.3390/v13112163.,Chase EE,Viruses,2021,2021/11/27,PMC8619904,,10.3390/v13112163,0
34587155,dynamic sumoylation of promoter-bound general transcription factors facilitates transcription by rna polymerase ii,"Baig MS, Dou Y, Bergey BG, Bahar R, Burgener JM, Moallem M, McNeil JB, Akhter A, Burke GL, Sri Theivakadadcham VS, Richard P, D'Amours D, Rosonina E.",PLoS Genet. 2021 Sep 29;17(9):e1009828. doi: 10.1371/journal.pgen.1009828. eCollection 2021 Sep.,Baig MS,PLoS Genet,2021,2021/09/29,PMC8505008,,10.1371/journal.pgen.1009828,0
32320077,serum hbv rna composition dynamics as a marker for intrahepatic hbv cccdna turnover,"Hong X, Hu J.",J Med Virol. 2020 Aug;92(8):935-937. doi: 10.1002/jmv.25925. Epub 2020 Jun 2.,Hong X,J Med Virol,2020,2020/04/23,PMC7379877,NIHMS1608720,10.1002/jmv.25925,0
30951833,probing rna structure and interaction dynamics at the single molecule level,"Chauvier A, Cabello-Villegas J, Walter NG.",Methods. 2019 Jun 1;162-163:3-11. doi: 10.1016/j.ymeth.2019.04.002. Epub 2019 Apr 3.,Chauvier A,Methods,2019,2019/04/06,PMC7944401,NIHMS1526213,10.1016/j.ymeth.2019.04.002,0
28847966,the molecular dynamics of long noncoding rna control of transcription in pten and its pseudogene,"Lister N, Shevchenko G, Walshe JL, Groen J, Johnsson P, Vidarsdóttir L, Grander D, Ataide SF, Morris KV.",Proc Natl Acad Sci U S A. 2017 Sep 12;114(37):9942-9947. doi: 10.1073/pnas.1621490114. Epub 2017 Aug 28.,Lister N,Proc Natl Acad Sci U S A,2017,2017/08/30,PMC5603994,,10.1073/pnas.1621490114,0
25579683,a qrr noncoding rna deploys four different regulatory mechanisms to optimize quorum-sensing dynamics,"Feng L, Rutherford ST, Papenfort K, Bagert JD, van Kessel JC, Tirrell DA, Wingreen NS, Bassler BL.",Cell. 2015 Jan 15;160(1-2):228-40. doi: 10.1016/j.cell.2014.11.051. Epub 2015 Jan 8.,Feng L,Cell,2015,2015/01/13,PMC4313533,NIHMS645764,10.1016/j.cell.2014.11.051,0
25450173,molecular dynamic simulations of protein/rna complexes: crispr/csy4 endoribonuclease,"Estarellas C, Otyepka M, Koča J, Banáš P, Krepl M, Šponer J.",Biochim Biophys Acta. 2015 May;1850(5):1072-1090. doi: 10.1016/j.bbagen.2014.10.021. Epub 2014 Oct 24.,Estarellas C,Biochim Biophys Acta,2015,2014/12/03,,,10.1016/j.bbagen.2014.10.021,0
22456827,positive regulatory dynamics by a small noncoding rna: speeding up responses under temperature stress,"Guantes R, Cayrol B, Busi F, Arluison V.",Mol Biosyst. 2012 Jun;8(6):1707-15. doi: 10.1039/c2mb05479e. Epub 2012 Mar 28.,Guantes R,Mol Biosyst,2012,2012/03/30,,,10.1039/c2mb05479e,0
17080418,molecular dynamics simulations of rna: an in silico single molecule approach,"McDowell SE, Spacková N, Sponer J, Walter NG.",Biopolymers. 2007 Feb 5;85(2):169-84. doi: 10.1002/bip.20620.,McDowell SE,Biopolymers,2007,2006/11/03,PMC2018183,UKMS254,10.1002/bip.20620,0
33321920,discoveries for long non-coding rna dynamics in traumatic brain injury,"Lim KH, Yang S, Kim SH, Chun S, Joo JY.",Biology (Basel). 2020 Dec 10;9(12):458. doi: 10.3390/biology9120458.,Lim KH,Biology (Basel),2020,2020/12/16,PMC7763048,,10.3390/biology9120458,0
30539544,single-molecule analysis of rna dynamics in living cells using molecular beacons,"Chen M, Mao S, Wu X, Ma Z, Yang Y, Krueger CJ, Chen AK.",Methods Mol Biol. 2019;1870:23-39. doi: 10.1007/978-1-4939-8808-2_2.,Chen M,Methods Mol Biol,2019,2018/12/13,,,10.1007/978-1-4939-8808-2_2,0
29543885,occurrence and seasonal dynamics of rna viral genotypes in three contrasting temperate lakes,"Hewson I, Bistolas KSI, Button JB, Jackson EW.",PLoS One. 2018 Mar 15;13(3):e0194419. doi: 10.1371/journal.pone.0194419. eCollection 2018.,Hewson I,PLoS One,2018,2018/03/16,PMC5854377,,10.1371/journal.pone.0194419,0
28262097,the dynamic assembly of distinct rna polymerase i complexes modulates rdna transcription,"Torreira E, Louro JA, Pazos I, González-Polo N, Gil-Carton D, Duran AG, Tosi S, Gallego O, Calvo O, Fernández-Tornero C.",Elife. 2017 Mar 6;6:e20832. doi: 10.7554/eLife.20832.,Torreira E,Elife,2017,2017/03/07,PMC5362265,,10.7554/eLife.20832,0
26702038,regulatory rna at the root of animals: dynamic expression of developmental lincrnas in the calcisponge sycon ciliatum,"Bråte J, Adamski M, Neumann RS, Shalchian-Tabrizi K, Adamska M.",Proc Biol Sci. 2015 Dec 22;282(1821):20151746. doi: 10.1098/rspb.2015.1746.,Bråte J,Proc Biol Sci,2015,2015/12/25,PMC4707743,,10.1098/rspb.2015.1746,0
25908208,piecewise virus-immune dynamic model with hiv-1 rna-guided therapy,"Tang B, Xiao Y, Cheke RA, Wang N.",J Theor Biol. 2015 Jul 21;377:36-46. doi: 10.1016/j.jtbi.2015.03.040. Epub 2015 Apr 20.,Tang B,J Theor Biol,2015,2015/04/25,,,10.1016/j.jtbi.2015.03.040,0
25403518,ligand-detected relaxation dispersion nmr spectroscopy: dynamics of preq1-rna binding,"Moschen T, Wunderlich CH, Spitzer R, Levic J, Micura R, Tollinger M, Kreutz C.",Angew Chem Int Ed Engl. 2015 Jan 7;54(2):560-3. doi: 10.1002/anie.201409779. Epub 2014 Nov 17.,Moschen T,Angew Chem Int Ed Engl,2015,2014/11/19,PMC4353840,EMS62440,10.1002/anie.201409779,0
24742933,structural dynamics of a single-stranded rna-helix junction using nmr,"Eichhorn CD, Al-Hashimi HM.",RNA. 2014 Jun;20(6):782-91. doi: 10.1261/rna.043711.113. Epub 2014 Apr 17.,Eichhorn CD,RNA,2014,2014/04/19,PMC4024633,,10.1261/rna.043711.113,0
33879794,optimized photochemistry enables efficient analysis of dynamic rna structuromes and interactomes in genetic and infectious diseases,"Zhang M, Li K, Bai J, Velema WA, Yu C, van Damme R, Lee WH, Corpuz ML, Chen JF, Lu Z.",Nat Commun. 2021 Apr 20;12(1):2344. doi: 10.1038/s41467-021-22552-y.,Zhang M,Nat Commun,2021,2021/04/21,PMC8058046,,10.1038/s41467-021-22552-y,0
